UserID,Items
17,i427
17,i479
17,i480
17,i481
17,i361
17,i482
17,i483
17,i484
17,i485
17,i486
17,i487
17,i488
17,i489
17,i490
17,i491
17,i492
17,i493
17,i494
17,i495
17,i496
17,i497
17,i498
17,i499
17,i500
17,i1
17,i2
17,i3
17,i4
17,i62
17,i5
17,i6
17,i7
17,i8
17,i9
17,i10
17,i11
17,i12
17,i13
17,i14
17,i22
17,i15
17,i16
17,i17
17,i18
17,i19
17,i39
17,i20
17,i21
17,i23
17,i24
17,i25
17,i26
17,i27
17,i28
17,i29
17,i30
17,i31
17,i32
17,i33
17,i34
17,i180
17,i35
17,i36
17,i37
17,i38
17,i40
17,i41
17,i42
17,i167
17,i43
17,i44
17,i45
17,i46
17,i47
17,i48
17,i49
17,i50
17,i51
17,i52
17,i53
17,i54
17,i55
17,i150
17,i252
17,i56
17,i235
17,i134
17,i57
17,i58
17,i59
17,i60
17,i61
17,i139
17,i63
17,i64
17,i221
17,i65
17,i66
17,i67
17,i74
17,i290
17,i69
17,i70
17,i71
17,i72
17,i283
17,i284
17,i73
17,i188
17,i75
17,i76
17,i77
17,i78
17,i79
17,i80
17,i160
17,i81
17,i82
17,i83
17,i84
17,i85
17,i86
17,i87
17,i88
17,i409
17,i89
17,i90
17,i100
17,i199
17,i91
17,i92
17,i202
17,i93
17,i94
17,i95
17,i147
17,i390
17,i96
17,i97
17,i98
17,i99
17,i101
17,i102
17,i214
17,i103
17,i104
17,i105
17,i106
17,i107
17,i108
17,i109
17,i110
17,i111
17,i112
17,i113
17,i114
17,i115
17,i116
17,i117
17,i118
17,i119
17,i120
17,i121
17,i122
17,i123
17,i124
17,i125
17,i126
17,i273
17,i127
17,i128
17,i129
17,i130
17,i131
17,i132
17,i133
17,i135
17,i397
17,i136
17,i137
17,i138
17,i140
17,i141
17,i142
17,i143
17,i144
17,i145
17,i146
17,i381
17,i148
17,i149
17,i151
17,i152
17,i153
17,i154
17,i155
17,i156
17,i157
17,i158
17,i159
17,i161
17,i162
17,i163
17,i164
17,i165
17,i166
17,i168
17,i169
17,i170
17,i171
17,i172
17,i173
17,i386
17,i174
17,i175
17,i176
17,i177
17,i178
17,i179
17,i181
17,i182
17,i183
17,i184
17,i411
17,i185
17,i186
17,i187
17,i410
17,i189
17,i190
17,i191
17,i192
17,i193
17,i194
17,i195
17,i196
17,i197
17,i198
17,i200
17,i201
17,i203
17,i391
17,i204
17,i228
17,i205
17,i227
17,i206
17,i207
17,i208
17,i209
17,i210
17,i211
17,i212
17,i213
17,i322
17,i215
17,i216
17,i217
17,i218
18,i219
18,i220
18,i221
18,i222
18,i223
18,i224
18,i225
18,i91
18,i226
18,i227
18,i228
18,i229
18,i230
18,i231
19,i232
19,i233
19,i234
19,i60
19,i235
19,i236
19,i237
19,i238
19,i239
19,i240
19,i261
19,i241
19,i242
19,i243
19,i244
19,i245
19,i246
19,i247
19,i248
19,i249
19,i250
19,i251
19,i252
19,i253
19,i254
19,i255
19,i256
19,i257
19,i258
19,i259
19,i260
19,i262
19,i263
19,i264
19,i265
19,i266
19,i267
19,i268
19,i269
19,i270
19,i271
19,i272
19,i273
19,i274
19,i275
19,i276
19,i277
19,i116
19,i278
19,i279
19,i280
19,i281
19,i282
19,i283
19,i284
19,i285
19,i286
19,i287
19,i288
19,i289
19,i290
19,i291
19,i292
19,i293
19,i294
19,i295
19,i296
19,i297
19,i298
19,i343
19,i299
19,i300
19,i471
19,i301
19,i302
19,i303
19,i304
19,i305
19,i306
19,i307
19,i308
19,i309
19,i310
19,i311
19,i312
19,i313
19,i314
19,i315
19,i316
19,i317
19,i318
19,i319
19,i320
19,i321
19,i322
19,i323
19,i324
19,i325
19,i326
19,i327
19,i328
19,i329
19,i330
19,i331
19,i332
19,i333
19,i334
19,i335
19,i336
19,i337
19,i338
19,i339
19,i340
19,i341
19,i342
19,i472
19,i344
19,i345
19,i346
19,i347
19,i348
19,i349
19,i350
19,i351
19,i352
19,i353
19,i354
19,i355
19,i356
19,i357
19,i358
19,i359
19,i360
19,i361
19,i362
19,i363
19,i364
19,i365
19,i366
19,i367
19,i368
19,i369
19,i370
19,i371
19,i372
19,i373
19,i374
19,i375
19,i376
19,i377
19,i378
19,i379
19,i380
19,i381
19,i382
19,i383
19,i384
19,i385
19,i386
19,i387
19,i388
19,i389
19,i390
19,i391
19,i392
19,i393
19,i26
19,i394
19,i395
19,i396
19,i397
19,i398
19,i164
19,i399
19,i400
19,i401
19,i402
19,i403
19,i404
19,i405
19,i406
19,i407
19,i408
19,i409
19,i410
19,i411
19,i412
19,i413
19,i414
19,i415
19,i416
19,i417
19,i418
19,i419
19,i420
19,i421
19,i422
19,i423
19,i424
19,i425
19,i426
19,i427
19,i428
19,i429
19,i430
19,i431
19,i432
19,i433
19,i434
19,i435
19,i436
19,i437
19,i438
19,i439
19,i440
19,i441
19,i442
19,i443
19,i444
19,i445
19,i446
19,i447
19,i448
19,i449
19,i450
19,i451
19,i452
19,i453
19,i454
19,i455
19,i90
19,i456
19,i457
19,i458
19,i459
19,i460
19,i461
19,i462
19,i463
20,i464
20,i465
20,i466
20,i467
20,i468
20,i472
20,i469
20,i470
20,i471
20,i495
20,i473
20,i474
20,i475
20,i410
20,i79
20,i403
20,i476
20,i477
20,i478
20,i479
20,i480
20,i481
20,i8
20,i482
20,i483
20,i369
20,i484
20,i387
20,i485
20,i486
20,i18
20,i487
20,i488
20,i82
20,i489
20,i490
20,i491
20,i138
20,i492
20,i493
20,i494
20,i496
20,i497
20,i498
20,i499
20,i500
20,i1
20,i2
20,i3
20,i4
20,i5
20,i6
20,i7
20,i390
20,i9
20,i10
20,i11
20,i12
20,i13
20,i14
20,i15
20,i454
20,i16
20,i17
20,i49
20,i19
20,i20
20,i21
20,i22
20,i23
20,i24
20,i25
20,i405
20,i26
20,i27
20,i28
20,i29
20,i456
20,i30
20,i31
20,i32
20,i33
20,i34
20,i35
20,i36
20,i37
20,i38
20,i39
20,i40
20,i41
20,i121
20,i42
20,i43
20,i44
20,i45
20,i46
20,i47
20,i48
20,i296
20,i231
20,i167
20,i50
20,i51
20,i52
20,i53
20,i54
20,i55
20,i56
20,i57
20,i58
20,i59
20,i60
20,i61
20,i62
20,i63
20,i64
20,i65
20,i66
20,i67
20,i68
20,i69
20,i70
20,i71
20,i72
20,i73
20,i74
20,i75
20,i76
20,i77
20,i78
20,i80
20,i81
20,i83
20,i84
20,i85
20,i86
20,i359
20,i87
20,i88
20,i89
20,i90
20,i91
20,i92
20,i93
20,i94
20,i95
20,i96
20,i164
20,i97
20,i98
20,i99
20,i100
20,i101
20,i102
20,i103
20,i298
20,i104
20,i105
20,i106
20,i107
20,i108
20,i109
20,i110
20,i111
20,i112
20,i113
20,i114
20,i115
20,i314
20,i116
20,i117
20,i118
20,i119
20,i120
20,i122
20,i123
20,i124
20,i125
20,i126
20,i127
20,i128
20,i129
20,i130
20,i131
20,i132
20,i133
20,i322
20,i134
20,i135
20,i136
20,i137
20,i139
20,i140
20,i141
20,i142
20,i143
20,i144
20,i145
20,i146
20,i147
20,i148
20,i149
20,i150
20,i151
20,i152
20,i153
20,i154
20,i155
20,i156
20,i157
20,i158
20,i159
20,i160
20,i161
20,i162
20,i163
20,i222
20,i165
20,i166
20,i168
20,i169
20,i170
20,i171
20,i172
20,i173
20,i209
20,i174
20,i175
20,i176
20,i177
20,i178
20,i179
20,i180
20,i181
20,i182
20,i183
20,i184
20,i185
20,i186
20,i187
20,i188
20,i189
20,i190
20,i191
20,i192
20,i193
20,i194
20,i195
20,i196
20,i199
20,i197
20,i198
20,i200
20,i201
20,i202
20,i203
20,i204
20,i205
20,i206
20,i207
20,i208
20,i210
20,i211
20,i212
20,i213
20,i214
20,i215
20,i216
20,i217
20,i218
20,i219
20,i220
20,i221
20,i223
20,i319
20,i224
20,i225
20,i226
20,i227
20,i228
20,i229
20,i230
20,i232
20,i233
20,i234
20,i338
20,i235
20,i236
20,i237
20,i238
20,i239
20,i240
21,i241
21,i242
21,i243
21,i94
21,i454
21,i244
21,i22
21,i245
21,i246
21,i247
21,i146
21,i248
21,i249
21,i452
21,i250
21,i302
21,i251
21,i252
21,i253
21,i288
21,i254
21,i255
21,i256
21,i97
21,i49
21,i257
21,i229
21,i459
21,i119
21,i165
21,i258
21,i259
21,i260
21,i261
21,i336
21,i262
21,i263
21,i264
21,i265
21,i266
21,i267
21,i268
21,i269
21,i164
21,i270
21,i271
21,i272
21,i273
21,i274
21,i204
21,i275
21,i276
21,i277
21,i397
21,i395
21,i278
21,i279
21,i280
21,i281
21,i403
21,i282
21,i35
21,i283
21,i284
21,i285
21,i286
21,i287
21,i487
21,i289
21,i290
21,i291
21,i292
21,i440
21,i399
21,i390
21,i293
21,i294
21,i295
21,i296
21,i433
21,i297
21,i128
21,i298
21,i405
21,i299
21,i300
21,i424
21,i301
21,i464
21,i375
21,i460
21,i303
21,i166
21,i426
21,i188
21,i304
21,i69
21,i484
21,i382
21,i479
21,i187
21,i436
21,i410
21,i132
21,i62
21,i61
21,i439
21,i305
21,i306
21,i488
21,i443
21,i171
21,i76
22,i307
22,i392
22,i229
22,i45
22,i308
22,i373
22,i368
22,i309
22,i215
22,i331
22,i330
22,i412
22,i75
22,i42
22,i310
22,i311
22,i312
22,i313
22,i314
22,i315
22,i316
22,i317
22,i318
22,i319
22,i320
22,i321
22,i322
22,i323
22,i324
22,i325
22,i303
22,i326
22,i327
22,i328
22,i329
22,i121
22,i260
22,i379
22,i429
22,i178
22,i350
22,i40
22,i149
22,i267
22,i332
22,i426
22,i165
22,i172
22,i333
22,i271
22,i334
22,i17
22,i335
22,i235
22,i344
22,i336
22,i337
22,i338
22,i339
22,i342
22,i24
22,i340
22,i341
22,i257
22,i39
22,i226
22,i233
22,i418
22,i343
22,i53
22,i486
22,i345
22,i346
22,i347
22,i348
22,i349
22,i351
22,i105
22,i91
22,i173
22,i352
22,i353
22,i268
22,i56
22,i434
22,i354
22,i355
22,i356
22,i369
22,i357
22,i358
22,i364
22,i359
22,i360
22,i361
22,i362
22,i290
22,i283
22,i166
22,i363
22,i365
22,i37
22,i366
22,i367
22,i128
22,i176
22,i370
22,i371
22,i372
22,i152
22,i374
22,i396
22,i375
22,i376
22,i377
22,i378
22,i380
22,i381
22,i382
22,i383
22,i384
22,i385
22,i112
22,i386
22,i387
22,i150
22,i388
22,i50
22,i389
22,i390
22,i391
22,i5
22,i393
22,i394
22,i395
22,i397
22,i1
22,i398
22,i399
22,i419
22,i38
22,i199
22,i400
22,i401
22,i402
22,i403
22,i59
22,i404
22,i405
22,i106
22,i406
22,i407
22,i408
22,i409
22,i410
22,i90
22,i411
22,i413
22,i414
22,i415
22,i193
22,i416
22,i417
22,i206
22,i471
22,i420
22,i47
22,i81
22,i496
22,i95
22,i421
22,i422
22,i57
22,i423
22,i424
22,i35
22,i425
22,i456
22,i427
22,i428
22,i461
22,i430
22,i276
22,i431
22,i80
22,i432
22,i52
22,i187
22,i433
22,i435
22,i436
22,i16
22,i437
22,i18
22,i438
22,i116
22,i148
22,i101
22,i439
22,i440
22,i286
22,i441
22,i442
22,i443
22,i241
22,i66
22,i444
22,i205
22,i445
22,i269
22,i446
22,i207
22,i62
22,i447
22,i69
22,i3
22,i23
22,i298
22,i36
23,i448
23,i470
23,i449
23,i158
23,i124
23,i76
23,i364
23,i337
23,i381
23,i460
23,i424
23,i450
23,i8
23,i182
23,i74
23,i70
23,i88
23,i27
23,i284
23,i139
23,i32
23,i4
23,i451
23,i137
23,i452
23,i453
23,i454
23,i128
23,i230
23,i234
23,i344
23,i130
23,i455
23,i346
23,i406
23,i94
23,i289
23,i456
23,i38
23,i457
23,i80
23,i112
23,i350
23,i458
23,i283
23,i405
23,i79
23,i459
23,i461
23,i462
23,i463
23,i132
23,i464
23,i465
23,i403
23,i466
23,i66
23,i467
23,i471
23,i468
23,i469
23,i247
23,i472
23,i192
23,i473
23,i474
23,i497
23,i475
23,i191
23,i107
23,i476
23,i477
23,i478
23,i479
23,i480
23,i35
23,i481
23,i482
23,i483
23,i484
23,i382
23,i485
23,i486
23,i26
23,i46
23,i488
23,i487
23,i375
23,i436
23,i78
23,i151
23,i379
23,i489
23,i255
23,i215
23,i134
23,i269
23,i490
23,i491
23,i47
23,i126
23,i69
23,i104
23,i426
23,i61
23,i492
23,i493
23,i12
23,i494
23,i495
23,i496
23,i209
23,i53
23,i91
23,i498
23,i361
23,i499
23,i56
23,i500
23,i1
23,i119
23,i163
23,i2
23,i300
23,i3
23,i431
23,i138
23,i5
23,i6
23,i7
23,i9
23,i10
23,i11
23,i13
23,i14
23,i187
23,i372
23,i15
23,i16
23,i97
23,i17
23,i18
23,i19
23,i249
23,i20
23,i21
23,i22
23,i23
23,i24
23,i199
23,i25
23,i28
23,i29
23,i30
23,i31
23,i33
23,i34
23,i129
23,i36
23,i37
23,i39
23,i40
23,i197
23,i41
23,i145
23,i42
23,i43
23,i44
23,i45
23,i427
23,i48
23,i49
23,i50
23,i51
23,i52
23,i184
23,i390
23,i54
23,i55
23,i398
23,i57
23,i58
23,i59
23,i60
23,i279
23,i62
23,i63
23,i351
23,i241
23,i185
23,i64
23,i65
23,i410
23,i67
23,i365
23,i166
23,i68
23,i71
23,i72
23,i73
23,i237
23,i75
23,i190
23,i146
23,i77
23,i164
23,i81
23,i82
23,i83
23,i84
23,i100
23,i85
23,i86
23,i87
23,i89
23,i141
23,i90
23,i92
23,i322
23,i93
23,i165
23,i220
23,i95
23,i96
23,i98
23,i99
23,i101
23,i102
23,i103
23,i156
23,i105
23,i106
23,i108
23,i109
23,i110
23,i111
23,i113
23,i114
23,i115
23,i263
23,i116
23,i117
23,i223
23,i445
23,i118
23,i218
23,i227
23,i120
23,i121
23,i222
23,i122
23,i400
23,i387
23,i123
23,i125
23,i127
23,i440
23,i290
23,i221
24,i128
24,i129
24,i130
24,i131
24,i489
24,i492
24,i132
24,i372
24,i133
24,i134
24,i135
24,i49
24,i136
24,i137
24,i390
24,i344
24,i48
24,i138
24,i139
24,i147
24,i140
24,i141
24,i142
24,i143
24,i144
24,i145
24,i146
24,i483
24,i148
24,i149
24,i150
24,i385
24,i151
24,i454
24,i70
25,i152
25,i153
25,i154
25,i155
25,i156
25,i157
25,i158
25,i159
25,i160
25,i161
25,i162
25,i163
25,i164
25,i165
25,i166
25,i167
25,i168
25,i169
25,i170
25,i171
25,i172
25,i173
25,i174
25,i175
25,i176
25,i177
25,i481
25,i301
25,i248
25,i178
25,i179
25,i180
25,i181
25,i182
25,i183
25,i385
25,i184
25,i185
25,i186
25,i187
25,i188
25,i189
25,i190
25,i191
25,i192
25,i114
25,i193
25,i194
25,i195
25,i237
25,i196
25,i197
25,i399
25,i198
25,i199
25,i200
25,i201
25,i202
25,i203
25,i461
25,i204
25,i63
25,i205
25,i206
25,i207
25,i208
25,i209
25,i210
25,i278
25,i464
25,i315
25,i58
25,i239
25,i230
25,i474
25,i211
25,i212
25,i213
25,i391
25,i214
25,i215
25,i216
25,i217
25,i218
25,i219
25,i220
26,i221
26,i222
26,i21
26,i223
26,i224
26,i225
26,i226
26,i227
26,i65
26,i228
26,i229
26,i114
26,i230
26,i231
26,i232
26,i233
26,i234
26,i163
26,i235
26,i236
26,i237
26,i238
26,i48
26,i239
26,i240
26,i241
26,i242
26,i243
26,i244
26,i245
26,i246
26,i63
26,i247
26,i248
26,i249
26,i28
26,i250
26,i11
26,i251
26,i252
26,i253
26,i254
26,i255
26,i472
26,i256
26,i257
26,i380
26,i158
26,i258
26,i259
26,i260
26,i261
26,i262
26,i263
26,i264
26,i265
26,i266
26,i267
26,i268
26,i269
26,i270
26,i79
26,i271
26,i272
26,i273
26,i274
26,i275
26,i276
26,i277
26,i128
26,i278
26,i279
26,i280
26,i281
26,i282
26,i283
26,i284
26,i26
26,i285
26,i286
26,i437
26,i287
26,i288
26,i289
26,i290
26,i291
26,i292
26,i293
26,i294
26,i295
26,i408
26,i340
26,i296
26,i297
26,i298
26,i299
26,i151
26,i300
26,i301
26,i302
26,i303
26,i304
26,i305
26,i306
26,i307
26,i308
26,i309
26,i402
26,i310
26,i311
26,i312
26,i313
26,i314
26,i315
26,i72
26,i316
26,i403
26,i317
26,i318
26,i319
26,i320
26,i321
26,i322
26,i323
26,i86
26,i324
26,i344
26,i61
26,i325
26,i326
26,i109
26,i45
26,i327
26,i328
26,i329
26,i330
26,i331
26,i332
26,i333
26,i334
26,i480
26,i102
26,i495
26,i500
26,i335
26,i368
26,i336
26,i337
26,i187
26,i338
26,i339
26,i341
26,i342
26,i343
26,i345
26,i71
26,i346
26,i347
26,i395
26,i348
26,i457
26,i349
26,i350
26,i351
26,i352
26,i353
26,i354
26,i139
26,i132
26,i355
26,i356
26,i357
26,i358
26,i359
26,i360
26,i361
26,i100
26,i362
26,i144
26,i363
26,i364
26,i75
26,i365
26,i383
26,i429
26,i366
26,i49
26,i367
26,i369
26,i154
26,i215
26,i370
26,i371
26,i372
26,i373
26,i374
26,i375
26,i376
26,i377
26,i378
26,i379
26,i381
26,i382
26,i384
26,i385
26,i386
26,i387
26,i388
26,i389
26,i390
26,i391
26,i392
26,i117
26,i393
26,i212
26,i394
26,i32
26,i186
26,i494
26,i8
26,i396
26,i198
26,i9
26,i436
26,i397
26,i398
26,i60
26,i399
26,i400
26,i401
26,i404
26,i405
26,i406
26,i407
26,i409
26,i410
26,i411
26,i412
26,i413
26,i414
26,i415
26,i416
26,i417
26,i418
26,i419
26,i420
26,i421
26,i106
26,i422
26,i423
26,i25
26,i424
26,i425
26,i113
26,i426
26,i468
26,i427
26,i428
26,i430
26,i431
26,i432
26,i433
26,i434
26,i435
26,i438
26,i439
26,i440
26,i441
26,i442
26,i443
26,i444
26,i445
26,i446
26,i66
26,i447
26,i448
26,i449
26,i450
26,i451
26,i452
26,i453
26,i454
26,i455
26,i461
26,i201
26,i456
26,i458
26,i459
26,i460
26,i462
26,i463
26,i206
26,i464
26,i465
26,i466
26,i1
26,i467
26,i469
26,i470
26,i471
26,i473
26,i474
26,i475
26,i125
26,i476
26,i477
26,i478
26,i479
26,i481
26,i482
26,i483
26,i484
26,i485
26,i486
26,i487
26,i488
26,i489
26,i490
26,i491
26,i492
26,i493
26,i24
26,i496
26,i497
26,i498
26,i499
26,i2
26,i3
26,i4
26,i5
26,i6
26,i7
26,i93
26,i10
26,i12
26,i39
26,i40
26,i13
26,i14
26,i15
26,i16
26,i17
26,i18
26,i19
26,i20
26,i22
26,i23
26,i101
26,i27
26,i29
26,i30
26,i31
26,i33
26,i34
26,i35
26,i36
26,i37
26,i176
26,i38
26,i41
26,i42
26,i43
26,i44
26,i46
26,i47
26,i50
26,i51
26,i52
26,i53
26,i54
26,i55
26,i56
26,i57
26,i58
26,i59
26,i62
26,i64
26,i67
26,i68
26,i69
26,i70
26,i73
26,i74
26,i76
26,i77
26,i78
26,i80
26,i81
26,i82
26,i83
26,i84
26,i85
26,i87
26,i88
26,i89
26,i90
26,i91
26,i92
26,i94
26,i95
26,i96
26,i97
26,i98
26,i99
26,i103
26,i104
26,i105
26,i107
26,i108
26,i110
26,i111
26,i112
26,i205
26,i115
26,i116
26,i118
26,i119
26,i120
26,i121
26,i122
26,i123
26,i124
26,i126
26,i127
26,i129
26,i130
26,i131
26,i133
26,i165
26,i134
26,i135
26,i136
26,i137
26,i138
26,i140
26,i141
26,i142
26,i143
26,i145
26,i146
26,i147
26,i148
26,i149
26,i150
26,i152
26,i153
26,i155
26,i156
26,i157
26,i159
26,i160
26,i161
26,i162
26,i164
26,i166
26,i167
26,i168
26,i169
26,i170
26,i171
26,i172
26,i173
26,i216
26,i182
26,i174
26,i175
26,i177
26,i178
26,i179
26,i180
26,i181
26,i183
26,i184
26,i185
26,i188
26,i189
26,i190
26,i191
26,i192
26,i193
26,i194
26,i204
26,i195
26,i196
26,i197
26,i199
26,i200
26,i202
26,i203
26,i207
26,i208
26,i209
26,i210
26,i211
26,i213
26,i214
26,i217
26,i218
26,i219
26,i220
27,i117
27,i118
27,i119
27,i120
27,i121
27,i122
27,i123
27,i124
27,i125
27,i126
27,i127
27,i128
27,i165
27,i283
27,i129
27,i347
27,i492
27,i130
27,i131
27,i132
27,i133
27,i134
27,i135
27,i136
27,i137
27,i138
27,i139
27,i140
27,i141
27,i142
27,i143
27,i144
27,i145
27,i146
27,i147
27,i148
27,i149
27,i150
27,i151
27,i152
27,i327
27,i153
27,i154
27,i155
27,i156
27,i157
27,i158
27,i159
27,i375
27,i160
27,i161
27,i293
27,i162
27,i396
27,i163
27,i282
27,i164
27,i166
27,i167
27,i168
27,i420
27,i11
27,i468
27,i169
27,i170
27,i171
27,i172
27,i362
27,i173
27,i458
27,i174
27,i175
27,i176
27,i33
27,i221
27,i177
27,i116
27,i178
27,i179
27,i180
27,i181
27,i182
27,i183
27,i184
27,i46
27,i185
27,i186
27,i187
27,i188
27,i189
27,i496
27,i190
27,i191
27,i192
27,i193
27,i194
27,i195
27,i196
27,i197
27,i457
27,i71
27,i198
27,i199
27,i200
27,i201
27,i381
27,i202
27,i203
27,i204
27,i205
27,i206
27,i207
27,i208
27,i209
27,i210
27,i211
27,i52
27,i42
27,i212
27,i213
27,i214
27,i215
27,i216
27,i217
27,i218
27,i219
27,i220
27,i222
27,i223
27,i224
27,i225
27,i372
27,i30
27,i226
27,i227
27,i228
27,i229
27,i230
27,i231
27,i232
27,i233
27,i234
27,i427
27,i235
27,i456
27,i236
27,i237
27,i238
27,i239
27,i240
27,i241
27,i242
27,i243
27,i244
27,i245
27,i273
27,i246
27,i70
27,i247
27,i248
27,i249
27,i250
27,i251
27,i252
27,i253
27,i254
27,i255
27,i256
27,i257
27,i474
27,i258
27,i259
27,i260
27,i261
27,i262
27,i263
27,i264
27,i265
27,i266
27,i82
27,i267
27,i268
27,i269
27,i270
27,i74
27,i65
27,i271
27,i417
27,i272
27,i274
27,i480
27,i275
27,i276
27,i277
27,i278
27,i64
27,i279
27,i280
27,i281
27,i284
27,i285
27,i43
27,i286
27,i287
27,i288
27,i289
27,i290
27,i432
27,i291
27,i292
27,i294
27,i295
27,i296
27,i297
27,i298
27,i299
27,i300
27,i373
27,i301
27,i302
27,i303
27,i304
27,i305
27,i306
27,i487
27,i307
27,i308
27,i309
27,i310
27,i311
27,i312
27,i313
27,i314
27,i315
27,i316
27,i317
27,i318
27,i319
27,i467
27,i320
27,i321
27,i322
27,i323
27,i324
27,i325
27,i326
27,i18
27,i328
27,i329
27,i437
27,i382
27,i330
27,i331
27,i332
27,i333
27,i334
27,i335
27,i336
27,i337
27,i338
27,i339
27,i340
27,i341
27,i342
27,i343
27,i344
27,i345
27,i346
27,i348
27,i349
27,i350
27,i351
27,i352
27,i353
27,i354
27,i355
27,i356
27,i90
27,i357
27,i358
27,i359
27,i360
27,i361
27,i363
27,i364
27,i365
27,i366
27,i367
27,i368
27,i369
27,i39
27,i370
27,i371
27,i374
27,i376
27,i377
27,i378
27,i44
27,i379
27,i380
27,i383
27,i497
27,i384
27,i385
27,i386
27,i387
27,i388
27,i463
27,i389
27,i390
27,i391
27,i67
27,i398
27,i392
27,i393
27,i394
27,i395
27,i397
27,i399
27,i400
27,i401
27,i88
27,i402
27,i403
27,i404
27,i405
27,i406
27,i407
27,i408
27,i409
27,i410
27,i411
27,i412
27,i79
27,i101
27,i69
27,i413
27,i414
27,i415
27,i416
27,i418
27,i419
27,i421
27,i51
27,i422
27,i423
27,i424
27,i425
27,i426
27,i428
27,i429
27,i430
27,i16
27,i431
27,i32
27,i433
27,i434
27,i435
27,i436
27,i464
27,i438
27,i439
27,i440
27,i441
27,i442
27,i443
27,i444
27,i445
27,i446
27,i27
27,i447
27,i448
27,i449
27,i450
27,i461
27,i451
27,i452
27,i453
27,i454
27,i455
27,i459
27,i460
27,i462
27,i465
27,i466
27,i469
27,i470
27,i471
27,i472
27,i473
27,i475
27,i476
27,i477
27,i109
27,i478
27,i97
27,i479
27,i481
27,i482
27,i483
27,i484
27,i485
27,i486
27,i488
27,i489
27,i490
27,i491
27,i493
27,i54
27,i494
27,i495
27,i68
27,i498
27,i499
27,i500
27,i56
27,i1
27,i2
27,i3
27,i4
27,i5
27,i6
27,i7
27,i8
27,i9
27,i10
27,i12
27,i13
27,i14
27,i15
27,i17
27,i19
27,i20
27,i21
27,i22
27,i23
27,i24
27,i25
27,i26
27,i28
27,i29
27,i31
27,i34
27,i35
27,i36
27,i37
27,i38
27,i40
27,i41
27,i45
27,i47
27,i48
27,i49
27,i50
27,i53
27,i55
27,i57
27,i58
27,i59
27,i60
27,i61
27,i62
27,i63
27,i66
27,i72
27,i73
27,i75
27,i76
27,i77
27,i78
27,i80
27,i81
27,i83
27,i84
27,i85
27,i86
27,i87
27,i89
27,i91
27,i92
27,i93
27,i94
27,i95
27,i96
27,i98
27,i99
27,i100
27,i102
27,i103
27,i104
27,i105
27,i106
27,i107
27,i108
27,i110
27,i111
27,i112
27,i113
27,i114
27,i115
28,i70
28,i71
28,i72
28,i181
28,i73
28,i15
28,i445
28,i61
28,i74
28,i75
28,i76
28,i167
28,i77
28,i78
28,i79
28,i80
28,i81
28,i82
28,i83
29,i84
29,i85
29,i86
29,i490
29,i87
29,i88
29,i89
29,i474
29,i90
29,i91
29,i92
29,i93
29,i94
29,i95
29,i96
29,i97
29,i98
29,i99
29,i100
29,i101
29,i102
29,i103
29,i104
29,i105
29,i106
29,i107
29,i108
29,i109
29,i110
29,i111
29,i112
29,i113
29,i114
29,i115
29,i116
29,i160
29,i117
29,i118
29,i119
29,i120
29,i121
29,i122
29,i123
29,i124
29,i125
29,i371
29,i126
29,i127
29,i128
29,i129
29,i130
29,i131
29,i132
29,i133
29,i134
29,i135
29,i136
29,i137
29,i138
29,i57
29,i139
29,i140
29,i141
29,i142
29,i143
29,i144
29,i145
29,i146
29,i147
29,i148
29,i149
29,i150
29,i357
29,i151
29,i152
29,i153
29,i154
29,i155
29,i156
29,i157
29,i158
29,i159
29,i161
29,i162
29,i163
29,i164
29,i165
29,i166
29,i167
29,i168
29,i169
29,i170
29,i171
29,i172
29,i173
29,i174
29,i175
29,i356
29,i176
29,i177
29,i178
29,i179
29,i180
29,i181
29,i182
29,i183
29,i184
29,i185
29,i186
29,i187
29,i188
29,i189
29,i190
29,i191
29,i192
29,i193
29,i194
29,i195
29,i196
29,i197
29,i198
29,i199
29,i200
29,i201
29,i202
29,i203
29,i17
29,i204
29,i205
29,i206
29,i8
29,i207
29,i208
29,i209
29,i210
29,i211
29,i212
29,i213
29,i214
29,i215
29,i222
29,i216
29,i217
29,i218
29,i219
29,i220
29,i221
29,i468
29,i223
29,i224
29,i225
29,i226
29,i227
29,i228
29,i229
29,i230
29,i231
29,i232
29,i70
29,i430
29,i233
29,i31
29,i234
29,i235
29,i236
29,i237
29,i238
29,i239
29,i240
29,i241
29,i242
29,i467
29,i243
29,i244
29,i245
29,i246
29,i269
29,i247
29,i248
29,i495
29,i249
29,i250
29,i251
29,i252
29,i253
29,i254
29,i255
29,i256
29,i257
29,i258
29,i259
29,i260
29,i261
29,i262
29,i263
29,i264
29,i265
29,i266
29,i267
29,i268
29,i270
29,i271
29,i272
29,i273
29,i274
29,i275
29,i276
29,i277
29,i278
29,i279
29,i280
29,i281
29,i282
29,i283
29,i431
29,i284
29,i285
29,i286
29,i287
29,i288
29,i289
29,i290
29,i291
29,i292
29,i293
29,i294
29,i295
29,i296
29,i297
29,i298
29,i299
29,i300
29,i301
29,i302
29,i303
29,i304
29,i305
29,i306
29,i307
29,i308
29,i309
29,i310
29,i311
29,i312
29,i313
29,i314
29,i315
29,i316
29,i317
29,i318
29,i319
29,i320
29,i321
29,i327
29,i322
29,i323
29,i324
29,i325
29,i326
29,i328
29,i329
29,i330
29,i331
